seed,split,sample_index
7,transfer,917
7,transfer,924
7,transfer,925
7,transfer,931
7,transfer,933
7,transfer,935
7,transfer,936
7,transfer,938
7,transfer,942
7,transfer,948
7,transfer,952
7,transfer,962
7,transfer,968
7,transfer,972
7,transfer,978
7,transfer,979
7,transfer,987
7,transfer,988
7,transfer,992
7,transfer,997
7,transfer,998
7,transfer,1004
7,transfer,1010
7,transfer,1018
7,transfer,1023
7,transfer,1029
7,transfer,1031
7,transfer,1041
7,transfer,1051
7,transfer,1053
7,transfer,1056
7,transfer,1057
7,transfer,1070
7,transfer,1071
7,transfer,1091
7,transfer,1100
7,transfer,1117
7,transfer,1118
7,transfer,1119
7,transfer,1125
7,transfer,1129
7,transfer,1132
7,transfer,1133
7,transfer,1143
7,transfer,1147
7,transfer,1151
7,transfer,1155
7,transfer,1157
7,transfer,1169
7,transfer,1175
7,transfer,1190
7,transfer,1212
7,transfer,1214
7,transfer,1219
7,transfer,1220
7,transfer,1221
7,transfer,1231
7,transfer,1232
7,transfer,1240
7,transfer,1242
7,transfer,1247
7,transfer,1257
7,transfer,1260
7,transfer,1262
7,transfer,1275
7,transfer,1293
7,transfer,1300
7,transfer,1308
7,transfer,1316
7,transfer,1319
7,transfer,1320
7,transfer,1325
7,transfer,1326
7,transfer,1330
7,transfer,1332
7,transfer,1333
7,transfer,1334
7,transfer,1335
7,transfer,1338
7,transfer,1340
7,transfer,1346
7,transfer,1352
7,transfer,1354
7,transfer,1358
7,transfer,1359
7,transfer,1361
7,transfer,1363
7,transfer,1364
7,transfer,1372
7,transfer,1378
7,transfer,1382
7,transfer,1394
7,transfer,1399
7,transfer,1406
7,transfer,1408
7,transfer,1409
7,transfer,1412
7,transfer,1417
7,transfer,1419
7,transfer,1427
7,transfer,1439
7,transfer,1447
7,transfer,1450
7,transfer,1453
7,transfer,1457
7,transfer,1465
7,transfer,1468
7,transfer,1478
7,transfer,1482
7,transfer,1484
7,transfer,1485
7,transfer,1493
7,transfer,1499
7,transfer,1506
7,transfer,1509
7,transfer,1518
7,transfer,1523
7,transfer,1531
7,transfer,1540
7,transfer,1549
7,transfer,1552
7,transfer,1556
7,transfer,1562
7,transfer,1564
7,transfer,1565
7,transfer,1567
7,transfer,1570
7,transfer,1571
7,transfer,1572
7,transfer,1573
7,transfer,1575
7,transfer,1580
7,transfer,1595
7,transfer,1596
7,transfer,1602
7,transfer,1606
7,transfer,1609
7,transfer,1615
7,transfer,1621
7,transfer,1628
7,transfer,1645
7,transfer,1646
7,transfer,1647
7,transfer,1655
7,transfer,1656
7,transfer,1660
7,transfer,1664
7,transfer,1672
7,transfer,1674
7,transfer,1676
7,transfer,1682
7,transfer,1692
7,transfer,1695
7,transfer,1701
7,transfer,1715
7,transfer,1717
7,transfer,1722
7,transfer,1726
7,transfer,1733
7,transfer,1742
7,transfer,1748
7,transfer,1750
7,transfer,1753
7,transfer,1757
7,transfer,1760
7,transfer,1761
7,transfer,1764
7,transfer,1765
7,transfer,1771
7,transfer,1774
7,transfer,1780
7,transfer,1787
7,transfer,1789
7,transfer,1794
7,transfer,1795
7,validation,10
7,validation,11
7,validation,14
7,validation,22
7,validation,23
7,validation,25
7,validation,26
7,validation,30
7,validation,32
7,validation,33
7,validation,39
7,validation,43
7,validation,44
7,validation,47
7,validation,52
7,validation,55
7,validation,58
7,validation,63
7,validation,68
7,validation,72
7,validation,73
7,validation,74
7,validation,91
7,validation,99
7,validation,105
7,validation,106
7,validation,108
7,validation,112
7,validation,113
7,validation,116
7,validation,123
7,validation,124
7,validation,127
7,validation,136
7,validation,139
7,validation,145
7,validation,148
7,validation,150
7,validation,160
7,validation,169
7,validation,172
7,validation,181
7,validation,186
7,validation,197
7,validation,198
7,validation,204
7,validation,205
7,validation,209
7,validation,217
7,validation,218
7,validation,220
7,validation,224
7,validation,236
7,validation,245
7,validation,247
7,validation,252
7,validation,253
7,validation,257
7,validation,258
7,validation,259
7,validation,261
7,validation,264
7,validation,267
7,validation,280
7,validation,283
7,validation,288
7,validation,290
7,validation,291
7,validation,298
7,validation,301
7,validation,310
7,validation,321
7,validation,325
7,validation,328
7,validation,333
7,validation,334
7,validation,336
7,validation,337
7,validation,340
7,validation,349
7,validation,353
7,validation,354
7,validation,379
7,validation,380
7,validation,385
7,validation,389
7,validation,395
7,validation,397
7,validation,402
7,validation,404
7,validation,411
7,validation,412
7,validation,416
7,validation,422
7,validation,423
7,validation,433
7,validation,443
7,validation,449
7,validation,450
7,validation,453
7,validation,458
7,validation,459
7,validation,461
7,validation,464
7,validation,469
7,validation,474
7,validation,483
7,validation,487
7,validation,488
7,validation,490
7,validation,494
7,validation,497
7,validation,498
7,validation,499
7,validation,500
7,validation,503
7,validation,506
7,validation,508
7,validation,514
7,validation,515
7,validation,523
7,validation,525
7,validation,534
7,validation,538
7,validation,551
7,validation,553
7,validation,556
7,validation,557
7,validation,561
7,validation,567
7,validation,570
7,validation,589
7,validation,590
7,validation,593
7,validation,594
7,validation,598
7,validation,611
7,validation,618
7,validation,619
7,validation,621
7,validation,630
7,validation,632
7,validation,641
7,validation,643
7,validation,649
7,validation,651
7,validation,654
7,validation,659
7,validation,667
7,validation,670
7,validation,677
7,validation,679
7,validation,683
7,validation,688
7,validation,690
7,validation,691
7,validation,697
7,validation,703
7,validation,707
7,validation,710
7,validation,715
7,validation,718
7,validation,721
7,validation,723
7,validation,737
7,validation,739
7,validation,741
7,validation,745
7,validation,751
7,validation,752
7,validation,753
7,validation,756
7,validation,763
7,validation,773
7,validation,782
7,validation,785
7,validation,791
7,validation,799
7,validation,803
7,validation,808
7,validation,810
7,validation,816
7,validation,817
7,validation,819
7,validation,820
7,validation,823
7,validation,824
7,validation,825
7,validation,834
7,validation,842
7,validation,853
7,validation,859
7,validation,865
7,validation,879
7,validation,884
7,validation,889
7,validation,891
7,validation,896
7,validation,900
7,validation,906
7,validation,911
7,validation,915
7,validation,916
7,validation,922
7,validation,929
7,validation,937
7,validation,944
7,validation,983
7,validation,984
7,validation,985
7,validation,990
7,validation,991
7,validation,996
7,validation,999
7,validation,1024
7,validation,1032
7,validation,1033
7,validation,1035
7,validation,1040
7,validation,1043
7,validation,1044
7,validation,1047
7,validation,1048
7,validation,1052
7,validation,1060
7,validation,1063
7,validation,1065
7,validation,1067
7,validation,1068
7,validation,1069
7,validation,1072
7,validation,1073
7,validation,1076
7,validation,1080
7,validation,1082
7,validation,1088
7,validation,1097
7,validation,1103
7,validation,1105
7,validation,1110
7,validation,1112
7,validation,1126
7,validation,1128
7,validation,1130
7,validation,1142
7,validation,1149
7,validation,1153
7,validation,1154
7,validation,1156
7,validation,1158
7,validation,1160
7,validation,1171
7,validation,1174
7,validation,1176
7,validation,1184
7,validation,1192
7,validation,1193
7,validation,1195
7,validation,1197
7,validation,1199
7,validation,1211
7,validation,1224
7,validation,1233
7,validation,1235
7,validation,1245
7,validation,1252
7,validation,1270
7,validation,1274
7,validation,1277
7,validation,1291
7,validation,1301
7,validation,1302
7,validation,1314
7,validation,1315
7,validation,1317
7,validation,1328
7,validation,1355
7,validation,1362
7,validation,1370
7,validation,1377
7,validation,1380
7,validation,1381
7,validation,1387
7,validation,1396
7,validation,1402
7,validation,1407
7,validation,1414
7,validation,1416
7,validation,1425
7,validation,1431
7,validation,1435
7,validation,1438
7,validation,1442
7,validation,1449
7,validation,1452
7,validation,1454
7,validation,1456
7,validation,1460
7,validation,1463
7,validation,1467
7,validation,1469
7,validation,1473
7,validation,1479
7,validation,1480
7,validation,1496
7,validation,1497
7,validation,1498
7,validation,1502
7,validation,1505
7,validation,1514
7,validation,1516
7,validation,1525
7,validation,1541
7,validation,1542
7,validation,1547
7,validation,1551
7,validation,1554
7,validation,1569
7,validation,1576
7,validation,1578
7,validation,1583
7,validation,1586
7,validation,1589
7,validation,1599
7,validation,1604
7,validation,1622
7,validation,1623
7,validation,1624
7,validation,1627
7,validation,1632
7,validation,1641
7,validation,1652
7,validation,1653
7,validation,1658
7,validation,1661
7,validation,1662
7,validation,1669
7,validation,1671
7,validation,1675
7,validation,1680
7,validation,1688
7,validation,1705
7,validation,1706
7,validation,1709
7,validation,1711
7,validation,1712
7,validation,1716
7,validation,1719
7,validation,1724
7,validation,1735
7,validation,1736
7,validation,1739
7,validation,1741
7,validation,1751
7,validation,1754
7,validation,1782
7,validation,1783
7,validation,1784
7,validation,1786
7,validation,1792
7,test,3
7,test,4
7,test,9
7,test,16
7,test,24
7,test,31
7,test,38
7,test,40
7,test,45
7,test,59
7,test,61
7,test,65
7,test,71
7,test,77
7,test,78
7,test,79
7,test,80
7,test,81
7,test,82
7,test,83
7,test,85
7,test,87
7,test,92
7,test,93
7,test,97
7,test,107
7,test,115
7,test,119
7,test,126
7,test,131
7,test,140
7,test,155
7,test,156
7,test,163
7,test,167
7,test,168
7,test,170
7,test,173
7,test,175
7,test,178
7,test,180
7,test,185
7,test,188
7,test,191
7,test,199
7,test,201
7,test,211
7,test,214
7,test,215
7,test,222
7,test,228
7,test,230
7,test,231
7,test,233
7,test,238
7,test,242
7,test,255
7,test,275
7,test,278
7,test,281
7,test,287
7,test,292
7,test,293
7,test,307
7,test,312
7,test,315
7,test,317
7,test,318
7,test,326
7,test,341
7,test,342
7,test,352
7,test,362
7,test,368
7,test,372
7,test,375
7,test,376
7,test,381
7,test,382
7,test,388
7,test,399
7,test,400
7,test,420
7,test,425
7,test,432
7,test,445
7,test,448
7,test,454
7,test,460
7,test,466
7,test,471
7,test,473
7,test,480
7,test,481
7,test,485
7,test,495
7,test,505
7,test,507
7,test,509
7,test,513
7,test,516
7,test,517
7,test,519
7,test,527
7,test,529
7,test,533
7,test,544
7,test,546
7,test,547
7,test,550
7,test,552
7,test,554
7,test,564
7,test,573
7,test,576
7,test,583
7,test,585
7,test,586
7,test,606
7,test,608
7,test,610
7,test,613
7,test,616
7,test,624
7,test,639
7,test,652
7,test,655
7,test,658
7,test,664
7,test,668
7,test,673
7,test,678
7,test,682
7,test,692
7,test,694
7,test,696
7,test,701
7,test,708
7,test,714
7,test,730
7,test,734
7,test,743
7,test,746
7,test,748
7,test,755
7,test,760
7,test,762
7,test,766
7,test,768
7,test,769
7,test,771
7,test,772
7,test,777
7,test,779
7,test,780
7,test,784
7,test,786
7,test,793
7,test,802
7,test,805
7,test,813
7,test,822
7,test,829
7,test,830
7,test,833
7,test,838
7,test,839
7,test,844
7,test,847
7,test,850
7,test,852
7,test,858
7,test,862
7,test,868
7,test,875
7,test,878
7,test,882
7,test,890
7,test,903
7,test,904
7,test,921
7,test,926
7,test,927
7,test,932
7,test,941
7,test,943
7,test,946
7,test,947
7,test,958
7,test,961
7,test,964
7,test,967
7,test,969
7,test,973
7,test,977
7,test,989
7,test,993
7,test,1000
7,test,1003
7,test,1007
7,test,1012
7,test,1013
7,test,1015
7,test,1017
7,test,1019
7,test,1022
7,test,1025
7,test,1034
7,test,1036
7,test,1038
7,test,1042
7,test,1045
7,test,1049
7,test,1050
7,test,1059
7,test,1061
7,test,1066
7,test,1074
7,test,1081
7,test,1087
7,test,1098
7,test,1101
7,test,1102
7,test,1114
7,test,1137
7,test,1138
7,test,1145
7,test,1152
7,test,1159
7,test,1163
7,test,1164
7,test,1177
7,test,1179
7,test,1180
7,test,1183
7,test,1191
7,test,1198
7,test,1201
7,test,1209
7,test,1215
7,test,1222
7,test,1234
7,test,1239
7,test,1241
7,test,1243
7,test,1244
7,test,1250
7,test,1256
7,test,1266
7,test,1278
7,test,1280
7,test,1285
7,test,1287
7,test,1289
7,test,1290
7,test,1292
7,test,1294
7,test,1299
7,test,1305
7,test,1307
7,test,1309
7,test,1312
7,test,1323
7,test,1343
7,test,1345
7,test,1349
7,test,1351
7,test,1365
7,test,1366
7,test,1375
7,test,1384
7,test,1395
7,test,1397
7,test,1401
7,test,1422
7,test,1423
7,test,1424
7,test,1426
7,test,1429
7,test,1430
7,test,1444
7,test,1446
7,test,1448
7,test,1455
7,test,1459
7,test,1464
7,test,1470
7,test,1475
7,test,1477
7,test,1481
7,test,1483
7,test,1486
7,test,1487
7,test,1489
7,test,1490
7,test,1494
7,test,1495
7,test,1508
7,test,1511
7,test,1512
7,test,1513
7,test,1515
7,test,1519
7,test,1521
7,test,1526
7,test,1527
7,test,1528
7,test,1533
7,test,1538
7,test,1546
7,test,1548
7,test,1550
7,test,1560
7,test,1563
7,test,1568
7,test,1574
7,test,1577
7,test,1579
7,test,1581
7,test,1582
7,test,1585
7,test,1591
7,test,1597
7,test,1605
7,test,1607
7,test,1610
7,test,1613
7,test,1618
7,test,1619
7,test,1625
7,test,1630
7,test,1634
7,test,1636
7,test,1637
7,test,1642
7,test,1648
7,test,1649
7,test,1657
7,test,1665
7,test,1668
7,test,1686
7,test,1691
7,test,1694
7,test,1699
7,test,1700
7,test,1718
7,test,1721
7,test,1727
7,test,1729
7,test,1734
7,test,1758
7,test,1762
7,test,1766
7,test,1768
7,test,1770
7,test,1772
7,test,1779
7,test,1781
7,test,1785
7,test,1788
8,train,0
8,train,1
8,train,2
8,train,4
8,train,8
8,train,9
8,train,10
8,train,12
8,train,19
8,train,24
8,train,25
8,train,27
8,train,28
8,train,30
8,train,35
8,train,36
8,train,39
8,train,42
8,train,46
8,train,53
8,train,54
8,train,68
8,train,69
8,train,72
8,train,74
8,train,75
8,train,77
8,train,79
8,train,80
8,train,81
8,train,85
8,train,92
8,train,96
8,train,99
8,train,100
8,train,102
8,train,106
8,train,110
8,train,111
8,train,116
8,train,118
8,train,119
8,train,121
8,train,122
8,train,123
8,train,125
8,train,126
8,train,127
8,train,128
8,train,129
8,train,135
8,train,136
8,train,143
8,train,144
8,train,151
8,train,154
8,train,155
8,train,156
8,train,157
8,train,158
8,train,159
8,train,161
8,train,162
8,train,163
8,train,166
8,train,172
8,train,174
8,train,176
8,train,177
8,train,180
8,train,181
8,train,182
8,train,186
8,train,187
8,train,190
8,train,193
8,train,198
8,train,199
8,train,208
8,train,209
8,train,210
8,train,212
8,train,216
8,train,220
8,train,228
8,train,230
8,train,235
8,train,236
8,train,237
8,train,242
8,train,244
8,train,245
8,train,246
8,train,252
8,train,255
8,train,256
8,train,259
8,train,263
8,train,266
8,train,268
8,train,270
8,train,273
8,train,279
8,train,281
8,train,282
8,train,285
8,train,286
8,train,287
8,train,289
8,train,292
8,train,295
8,train,296
8,train,297
8,train,301
8,train,302
8,train,303
8,train,306
8,train,307
8,train,309
8,train,311
8,train,313
8,train,315
8,train,322
8,train,323
8,train,328
8,train,329
8,train,330
8,train,334
8,train,339
8,train,343
8,train,345
8,train,347
8,train,349
8,train,351
8,train,355
8,train,360
8,train,362
8,train,366
8,train,367
8,train,368
8,train,373
8,train,376
8,train,378
8,train,383
8,train,385
8,train,389
8,train,390
8,train,391
8,train,396
8,train,397
8,train,398
8,train,399
8,train,401
8,train,405
8,train,407
8,train,408
8,train,410
8,train,415
8,train,418
8,train,421
8,train,427
8,train,429
8,train,431
8,train,434
8,train,435
8,train,436
8,train,442
8,train,443
8,train,444
8,train,445
8,train,448
8,train,452
8,train,455
8,train,460
8,train,465
8,train,466
8,train,467
8,train,468
8,train,469
8,train,473
8,train,474
8,train,477
8,train,478
8,train,480
8,train,483
8,train,484
8,train,487
8,train,488
8,train,492
8,train,494
8,train,496
8,train,497
8,train,505
8,train,506
8,train,508
8,train,511
8,train,515
8,train,516
8,train,522
8,train,523
8,train,524
8,train,527
8,train,534
8,train,535
8,train,537
8,train,540
8,train,541
8,train,542
8,train,544
8,train,551
8,train,552
8,train,553
8,train,554
8,train,555
8,train,558
8,train,559
8,train,561
8,train,563
8,train,564
8,train,567
8,train,568
8,train,570
8,train,573
8,train,574
8,train,581
8,train,584
8,train,586
8,train,589
8,train,590
8,train,593
8,train,595
8,train,597
8,train,599
8,train,604
8,train,611
8,train,612
8,train,615
8,train,622
8,train,624
8,train,625
8,train,626
8,train,630
8,train,631
8,train,632
8,train,633
8,train,634
8,train,636
8,train,639
8,train,644
8,train,645
8,train,646
8,train,649
8,train,650
8,train,653
8,train,655
8,train,657
8,train,658
8,train,661
8,train,662
8,train,666
8,train,667
8,train,669
8,train,672
8,train,674
8,train,675
8,train,677
8,train,678
8,train,682
8,train,683
8,train,684
8,train,685
8,train,693
8,train,694
8,train,708
8,train,711
8,train,713
8,train,717
8,train,719
8,train,720
8,train,722
8,train,724
8,train,726
8,train,730
8,train,734
8,train,737
8,train,738
8,train,740
8,train,741
8,train,743
8,train,747
8,train,748
8,train,750
8,train,751
8,train,758
8,train,761
8,train,762
8,train,764
8,train,765
8,train,770
8,train,772
8,train,777
8,train,780
8,train,783
8,train,784
8,train,787
8,train,788
8,train,789
8,train,790
8,train,792
8,train,793
8,train,794
8,train,796
8,train,798
8,train,803
8,train,805
8,train,808
8,train,810
8,train,820
8,train,826
8,train,828
8,train,829
8,train,830
8,train,833
8,train,835
8,train,841
8,train,843
8,train,847
8,train,849
8,train,851
8,train,852
8,train,853
8,train,855
8,train,858
8,train,859
8,train,865
8,train,872
8,train,874
8,train,875
8,train,876
8,train,878
8,train,881
8,train,884
8,train,885
8,train,888
8,train,891
8,train,895
8,train,896
8,train,903
8,train,905
8,train,906
8,train,907
8,train,908
8,train,909
8,train,910
8,train,914
8,train,916
8,train,917
8,train,918
8,train,919
8,train,923
8,train,925
8,train,929
8,train,932
8,train,936
8,train,938
8,train,939
8,train,941
8,train,942
8,train,943
8,train,948
8,train,950
8,train,951
8,train,953
8,train,955
8,train,958
8,train,959
8,train,962
8,train,963
8,train,966
8,train,967
8,train,969
8,train,971
8,train,972
8,train,976
8,train,978
8,train,980
8,train,985
8,train,987
8,train,990
8,train,992
8,train,993
8,train,994
8,train,996
8,train,997
8,train,1001
8,train,1002
8,train,1007
8,train,1011
8,train,1015
8,train,1019
8,train,1020
8,train,1022
8,train,1025
8,train,1026
8,train,1028
8,train,1029
8,train,1033
8,train,1034
8,train,1035
8,train,1036
8,train,1041
8,train,1042
8,train,1044
8,train,1045
8,train,1046
8,train,1047
8,train,1049
8,train,1055
8,train,1061
8,train,1062
8,train,1064
8,train,1067
8,train,1070
8,train,1071
8,train,1072
8,train,1074
8,train,1076
8,train,1081
8,train,1083
8,train,1084
8,train,1086
8,train,1087
8,train,1088
8,train,1089
8,train,1090
8,train,1093
8,train,1096
8,train,1097
8,train,1109
8,train,1113
8,train,1115
8,train,1119
8,train,1121
8,train,1122
8,train,1123
8,train,1126
8,train,1127
8,train,1129
8,train,1131
8,train,1132
8,train,1135
8,train,1137
8,train,1138
8,train,1139
8,train,1140
8,train,1141
8,train,1142
8,train,1145
8,train,1146
8,train,1148
8,train,1155
8,train,1156
8,train,1160
8,train,1161
8,train,1164
8,train,1165
8,train,1166
8,train,1170
8,train,1173
8,train,1177
8,train,1180
8,train,1181
8,train,1183
8,train,1184
8,train,1185
8,train,1186
8,train,1187
8,train,1190
8,train,1193
8,train,1199
8,train,1203
8,train,1205
8,train,1208
8,train,1211
8,train,1212
8,train,1219
8,train,1224
8,train,1229
8,train,1231
8,train,1234
8,train,1236
8,train,1238
8,train,1239
8,train,1240
8,train,1242
8,train,1243
8,train,1246
8,train,1247
8,train,1248
8,train,1252
8,train,1257
8,train,1259
8,train,1262
8,train,1263
8,train,1270
8,train,1273
8,train,1279
8,train,1280
8,train,1283
8,train,1285
8,train,1287
8,train,1288
8,train,1290
8,train,1291
8,train,1293
8,train,1294
8,train,1296
8,train,1298
8,train,1300
8,train,1304
8,train,1307
8,train,1308
8,train,1315
8,train,1316
8,train,1317
8,train,1319
8,train,1322
8,train,1323
8,train,1324
8,train,1325
8,train,1328
8,train,1332
8,train,1333
8,train,1335
8,train,1337
8,train,1341
8,train,1343
8,train,1347
8,train,1348
8,train,1350
8,train,1351
8,train,1352
8,train,1353
8,train,1354
8,train,1357
8,train,1359
8,train,1360
8,train,1362
8,train,1363
8,train,1368
8,train,1369
8,train,1371
8,train,1372
8,train,1373
8,train,1375
8,train,1377
8,train,1378
8,train,1379
8,train,1381
8,train,1387
8,train,1398
8,train,1400
8,train,1403
8,train,1407
8,train,1408
8,train,1410
8,train,1413
8,train,1414
8,train,1417
8,train,1422
8,train,1423
8,train,1426
8,train,1428
8,train,1429
8,train,1430
8,train,1439
8,train,1441
8,train,1442
8,train,1444
8,train,1448
8,train,1459
8,train,1460
8,train,1462
8,train,1465
8,train,1466
8,train,1475
8,train,1476
8,train,1478
8,train,1479
8,train,1480
8,train,1481
8,train,1483
8,train,1485
8,train,1490
8,train,1494
8,train,1495
8,train,1497
8,train,1498
8,train,1500
8,train,1501
8,train,1502
8,train,1504
8,train,1505
8,train,1506
8,train,1507
8,train,1508
8,train,1511
8,train,1512
8,train,1513
8,train,1514
8,train,1516
8,train,1517
8,train,1518
8,train,1523
8,train,1525
8,train,1529
8,train,1530
8,train,1531
8,train,1541
8,train,1543
8,train,1548
8,train,1549
8,train,1554
8,train,1556
8,train,1559
8,train,1561
8,train,1570
8,train,1576
8,train,1579
8,train,1580
8,train,1581
8,train,1582
8,train,1583
8,train,1585
8,train,1586
8,train,1587
8,train,1593
8,train,1594
8,train,1595
8,train,1600
8,train,1601
8,train,1603
8,train,1606
8,train,1608
8,train,1610
8,train,1613
8,train,1615
8,train,1618
8,train,1619
8,train,1620
8,train,1623
8,train,1627
8,train,1628
8,train,1635
8,train,1637
8,train,1638
8,train,1640
8,train,1641
8,train,1642
8,train,1643
8,train,1644
8,train,1648
8,train,1655
8,train,1656
8,train,1658
8,train,1660
8,train,1661
8,train,1663
8,train,1665
8,train,1666
8,train,1668
8,train,1670
8,train,1671
8,train,1673
8,train,1678
8,train,1684
8,train,1686
8,train,1688
8,train,1692
8,train,1695
8,train,1696
8,train,1699
8,train,1703
8,train,1707
8,train,1709
8,train,1714
8,train,1715
8,train,1718
8,train,1724
8,train,1725
8,train,1728
8,train,1729
8,train,1733
8,train,1734
8,train,1736
8,train,1738
8,train,1739
8,train,1743
8,train,1744
8,train,1746
8,train,1747
8,train,1748
8,train,1752
8,train,1754
8,train,1756
8,train,1760
8,train,1763
8,train,1764
8,train,1765
8,train,1767
8,train,1769
8,train,1772
8,train,1776
8,train,1779
8,train,1780
8,train,1784
8,train,1793
8,train,1794
8,transfer,3
8,transfer,17
8,transfer,31
8,transfer,32
8,transfer,33
8,transfer,38
8,transfer,47
8,transfer,49
8,transfer,50
8,transfer,51
8,transfer,59
8,transfer,61
8,transfer,63
8,transfer,86
8,transfer,89
8,transfer,91
8,transfer,94
8,transfer,97
8,transfer,98
8,transfer,109
8,transfer,115
8,transfer,124
8,transfer,134
8,transfer,137
8,transfer,141
8,transfer,142
8,transfer,145
8,transfer,150
8,transfer,164
8,transfer,167
8,transfer,168
8,transfer,169
8,transfer,170
8,transfer,178
8,transfer,183
8,transfer,185
8,transfer,189
8,transfer,191
8,transfer,192
8,transfer,196
8,transfer,202
8,transfer,203
8,transfer,206
8,transfer,207
8,transfer,218
8,transfer,222
8,transfer,232
8,transfer,240
8,transfer,243
8,transfer,247
8,transfer,250
8,transfer,258
8,transfer,261
8,transfer,267
8,transfer,272
8,transfer,276
8,transfer,278
8,transfer,283
8,transfer,288
8,transfer,305
8,transfer,314
8,transfer,317
8,transfer,320
8,transfer,331
8,transfer,332
8,transfer,333
8,transfer,336
8,transfer,340
8,transfer,350
8,transfer,354
8,transfer,357
8,transfer,358
8,transfer,364
8,transfer,370
8,transfer,372
8,transfer,375
8,transfer,380
8,transfer,381
8,transfer,384
8,transfer,387
8,transfer,392
8,transfer,394
8,transfer,404
8,transfer,424
8,transfer,425
8,transfer,426
8,transfer,428
8,transfer,430
8,transfer,433
8,transfer,439
8,transfer,446
8,transfer,447
8,transfer,450
8,transfer,457
8,transfer,461
8,transfer,462
8,transfer,479
8,transfer,482
8,transfer,495
8,transfer,498
8,transfer,503
8,transfer,513
8,transfer,521
8,transfer,539
8,transfer,550
8,transfer,556
8,transfer,562
8,transfer,566
8,transfer,569
8,transfer,571
8,transfer,579
8,transfer,580
8,transfer,587
8,transfer,600
8,transfer,601
8,transfer,602
8,transfer,605
8,transfer,607
8,transfer,609
8,transfer,610
8,transfer,614
8,transfer,617
8,transfer,620
8,transfer,654
8,transfer,659
8,transfer,665
8,transfer,670
8,transfer,676
8,transfer,681
8,transfer,691
8,transfer,696
8,transfer,699
8,transfer,700
8,transfer,701
8,transfer,705
8,transfer,710
8,transfer,712
8,transfer,716
8,transfer,731
8,transfer,736
8,transfer,744
8,transfer,745
8,transfer,753
8,transfer,754
8,transfer,756
8,transfer,759
8,transfer,767
8,transfer,768
8,transfer,771
8,transfer,776
8,transfer,781
8,transfer,786
8,transfer,795
8,transfer,797
8,transfer,812
8,transfer,814
8,transfer,816
8,transfer,817
8,transfer,818
8,transfer,822
8,transfer,832
8,transfer,836
8,transfer,837
8,transfer,838
8,transfer,842
8,transfer,844
8,transfer,845
8,transfer,850
8,transfer,854
8,transfer,857
8,transfer,860
8,transfer,863
8,transfer,867
8,transfer,880
8,transfer,886
8,transfer,887
8,transfer,893
8,transfer,894
8,transfer,900
8,transfer,902
8,transfer,904
8,transfer,920
8,transfer,924
8,transfer,926
8,transfer,927
8,transfer,928
8,transfer,931
8,transfer,940
8,transfer,944
8,transfer,945
8,transfer,947
8,transfer,952
8,transfer,957
8,transfer,960
8,transfer,964
8,transfer,970
8,transfer,974
8,transfer,988
8,transfer,989
8,transfer,998
8,transfer,1005
8,transfer,1010
8,transfer,1021
8,transfer,1024
8,transfer,1038
8,transfer,1039
8,transfer,1054
8,transfer,1066
8,transfer,1068
8,transfer,1069
8,transfer,1073
8,transfer,1075
8,transfer,1091
8,transfer,1092
8,transfer,1094
8,transfer,1095
8,transfer,1104
8,transfer,1105
8,transfer,1110
8,transfer,1111
8,transfer,1117
8,transfer,1118
8,transfer,1144
8,transfer,1150
8,transfer,1157
8,transfer,1167
8,transfer,1174
8,transfer,1175
8,transfer,1176
8,transfer,1179
8,transfer,1182
8,transfer,1191
8,transfer,1196
8,transfer,1201
8,transfer,1207
8,transfer,1214
8,transfer,1216
8,transfer,1222
8,transfer,1223
8,transfer,1226
8,transfer,1227
8,transfer,1230
8,transfer,1232
8,transfer,1235
8,transfer,1254
8,transfer,1255
8,transfer,1261
8,transfer,1264
8,transfer,1266
8,transfer,1268
8,transfer,1269
8,transfer,1271
8,transfer,1272
8,transfer,1277
8,transfer,1282
8,transfer,1284
8,transfer,1297
8,transfer,1303
8,transfer,1310
8,transfer,1321
8,transfer,1326
8,transfer,1329
8,transfer,1336
8,transfer,1338
8,transfer,1345
8,transfer,1365
8,transfer,1374
8,transfer,1376
8,transfer,1382
8,transfer,1386
8,transfer,1391
8,transfer,1393
8,transfer,1394
8,transfer,1396
8,transfer,1397
8,transfer,1399
8,transfer,1401
8,transfer,1404
8,transfer,1405
8,transfer,1406
8,transfer,1409
8,transfer,1411
8,transfer,1416
8,transfer,1418
8,transfer,1419
8,transfer,1424
8,transfer,1431
8,transfer,1435
8,transfer,1436
8,transfer,1445
8,transfer,1449
8,transfer,1452
8,transfer,1454
8,transfer,1456
8,transfer,1457
8,transfer,1458
8,transfer,1464
8,transfer,1467
8,transfer,1472
8,transfer,1473
8,transfer,1474
8,transfer,1510
8,transfer,1520
8,transfer,1524
8,transfer,1526
8,transfer,1527
8,transfer,1532
8,transfer,1535
8,transfer,1536
8,transfer,1537
8,transfer,1545
8,transfer,1546
8,transfer,1547
8,transfer,1551
8,transfer,1555
8,transfer,1562
8,transfer,1563
8,transfer,1572
8,transfer,1574
8,transfer,1584
8,transfer,1589
8,transfer,1590
8,transfer,1604
8,transfer,1611
8,transfer,1616
8,transfer,1625
8,transfer,1631
8,transfer,1636
8,transfer,1639
8,transfer,1647
8,transfer,1653
8,transfer,1664
8,transfer,1669
8,transfer,1674
8,transfer,1675
